slice,x,y,dc60
0,-4.0,-0.2631578947368425,
0,-3.5789473684210527,-0.2631578947368425,
0,-3.1578947368421053,-0.2631578947368425,
0,-2.736842105263158,-0.2631578947368425,
0,-2.3157894736842106,-0.2631578947368425,
0,-1.8947368421052633,-0.2631578947368425,
0,-1.473684210526316,-0.2631578947368425,
0,-1.0526315789473686,-0.2631578947368425,
0,-0.6315789473684212,-0.2631578947368425,
0,-0.2105263157894739,-0.2631578947368425,
0,0.21052631578947345,-0.2631578947368425,
0,0.6315789473684212,-0.2631578947368425,
0,1.0526315789473681,-0.2631578947368425,0.06109799150429464
0,1.473684210526315,-0.2631578947368425,0.15070134941129404
0,1.8947368421052628,-0.2631578947368425,
0,2.3157894736842106,-0.2631578947368425,
0,2.7368421052631575,-0.2631578947368425,
0,3.1578947368421044,-0.2631578947368425,
0,3.578947368421052,-0.2631578947368425,
0,4.0,-0.2631578947368425,
0,-4.0,-0.052631578947368585,
0,-3.5789473684210527,-0.052631578947368585,
0,-3.1578947368421053,-0.052631578947368585,
0,-2.736842105263158,-0.052631578947368585,
0,-2.3157894736842106,-0.052631578947368585,
0,-1.8947368421052633,-0.052631578947368585,
0,-1.473684210526316,-0.052631578947368585,
0,-1.0526315789473686,-0.052631578947368585,
0,-0.6315789473684212,-0.052631578947368585,
0,-0.2105263157894739,-0.052631578947368585,
0,0.21052631578947345,-0.052631578947368585,
0,0.6315789473684212,-0.052631578947368585,
0,1.0526315789473681,-0.052631578947368585,0.5017905240125438
0,1.473684210526315,-0.052631578947368585,0.18123325392012243
0,1.8947368421052628,-0.052631578947368585,
0,2.3157894736842106,-0.052631578947368585,
0,2.7368421052631575,-0.052631578947368585,
0,3.1578947368421044,-0.052631578947368585,
0,3.578947368421052,-0.052631578947368585,
0,4.0,-0.052631578947368585,
0,-4.0,0.1578947368421053,
0,-3.5789473684210527,0.1578947368421053,
0,-3.1578947368421053,0.1578947368421053,
0,-2.736842105263158,0.1578947368421053,
0,-2.3157894736842106,0.1578947368421053,
0,-1.8947368421052633,0.1578947368421053,
0,-1.473684210526316,0.1578947368421053,
0,-1.0526315789473686,0.1578947368421053,
0,-0.6315789473684212,0.1578947368421053,
0,-0.2105263157894739,0.1578947368421053,
0,0.21052631578947345,0.1578947368421053,
0,0.6315789473684212,0.1578947368421053,
0,1.0526315789473681,0.1578947368421053,0.7029480999869814
0,1.473684210526315,0.1578947368421053,0.44038553050649365
0,1.8947368421052628,0.1578947368421053,
0,2.3157894736842106,0.1578947368421053,
0,2.7368421052631575,0.1578947368421053,
0,3.1578947368421044,0.1578947368421053,
0,3.578947368421052,0.1578947368421053,
0,4.0,0.1578947368421053,
0,-4.0,0.36842105263157876,
0,-3.5789473684210527,0.36842105263157876,
0,-3.1578947368421053,0.36842105263157876,
0,-2.736842105263158,0.36842105263157876,
0,-2.3157894736842106,0.36842105263157876,
0,-1.8947368421052633,0.36842105263157876,
0,-1.473684210526316,0.36842105263157876,
0,-1.0526315789473686,0.36842105263157876,
0,-0.6315789473684212,0.36842105263157876,
0,-0.2105263157894739,0.36842105263157876,
0,0.21052631578947345,0.36842105263157876,
0,0.6315789473684212,0.36842105263157876,
0,1.0526315789473681,0.36842105263157876,0.1308739332975293
